Total states: 9901
Time      Preys     Predators   H         
------------------------------------------
85.03     2.71935   0.00239445  4.22875   
85.04     2.73775   0.00239761  4.22877   
85.05     2.75628   0.0024009   4.22878   
85.06     2.77493   0.00240432  4.2288    
85.07     2.79371   0.00240786  4.22881   
85.08     2.81262   0.00241154  4.22883   
85.09     2.83165   0.00241534  4.22884   
85.1      2.85081   0.00241929  4.22886   
85.11     2.8701    0.00242336  4.22887   
85.12     2.88953   0.00242758  4.22889   
85.13     2.90908   0.00243193  4.2289    
85.14     2.92877   0.00243642  4.22892   
85.15     2.94859   0.00244106  4.22893   
85.16     2.96854   0.00244584  4.22895   
85.17     2.98863   0.00245076  4.22897   
85.18     3.00885   0.00245583  4.22898   
85.19     3.02921   0.00246105  4.229     
85.2      3.04971   0.00246641  4.22901   
85.21     3.07035   0.00247193  4.22903   
85.22     3.09113   0.00247761  4.22904   
85.23     3.11204   0.00248344  4.22906   
85.24     3.1331    0.00248943  4.22908   
85.25     3.1543    0.00249558  4.22909   
85.26     3.17565   0.00250189  4.22911   
85.27     3.19713   0.00250836  4.22913   
85.28     3.21877   0.002515    4.22914   
85.29     3.24055   0.00252182  4.22916   
85.3      3.26248   0.0025288   4.22918   
85.31     3.28455   0.00253595  4.22919   
85.32     3.30677   0.00254328  4.22921   
85.33     3.32915   0.00255079  4.22923   
85.34     3.35168   0.00255848  4.22924   
85.35     3.37435   0.00256636  4.22926   
85.36     3.39718   0.00257442  4.22928   
85.37     3.42017   0.00258266  4.2293    
85.38     3.44331   0.0025911   4.22932   
85.39     3.46661   0.00259974  4.22933   
85.4      3.49006   0.00260857  4.22935   
85.41     3.51368   0.0026176   4.22937   
85.42     3.53745   0.00262683  4.22939   
85.43     3.56138   0.00263627  4.22941   
85.44     3.58548   0.00264592  4.22943   
85.45     3.60973   0.00265579  4.22944   
85.46     3.63416   0.00266586  4.22946   
85.47     3.65874   0.00267616  4.22948   
85.48     3.68349   0.00268668  4.2295    
85.49     3.70841   0.00269743  4.22952   
85.5      3.7335    0.0027084   4.22954   
85.51     3.75876   0.00271961  4.22956   
85.52     3.78419   0.00273106  4.22958   
85.53     3.80979   0.00274274  4.2296    
85.54     3.83556   0.00275468  4.22962   
85.55     3.8615    0.00276686  4.22964   
85.56     3.88763   0.00277929  4.22966   
85.57     3.91392   0.00279199  4.22969   
85.58     3.9404    0.00280494  4.22971   
85.59     3.96705   0.00281816  4.22973   
85.6      3.99389   0.00283166  4.22975   
85.61     4.0209    0.00284542  4.22977   
85.62     4.0481    0.00285947  4.2298    
85.63     4.07548   0.00287381  4.22982   
85.64     4.10304   0.00288843  4.22984   
85.65     4.1308    0.00290335  4.22986   
85.66     4.15873   0.00291857  4.22989   
85.67     4.18686   0.0029341   4.22991   
85.68     4.21518   0.00294994  4.22994   
85.69     4.24369   0.0029661   4.22996   
85.7      4.27239   0.00298258  4.22998   
85.71     4.30128   0.00299939  4.23001   
85.72     4.33037   0.00301654  4.23004   
85.73     4.35965   0.00303403  4.23006   
85.74     4.38913   0.00305186  4.23009   
85.75     4.41882   0.00307005  4.23011   
85.76     4.4487    0.00308861  4.23014   
85.77     4.47878   0.00310753  4.23017   
85.78     4.50906   0.00312683  4.23019   
85.79     4.53955   0.00314651  4.23022   
85.8      4.57025   0.00316658  4.23025   
85.81     4.60115   0.00318705  4.23028   
85.82     4.63226   0.00320792  4.23031   
85.83     4.66358   0.00322921  4.23033   
85.84     4.69511   0.00325092  4.23036   
85.85     4.72685   0.00327307  4.23039   
85.86     4.75881   0.00329565  4.23042   
85.87     4.79098   0.00331868  4.23046   
85.88     4.82337   0.00334217  4.23049   
85.89     4.85597   0.00336612  4.23052   
85.9      4.8888    0.00339055  4.23055   
85.91     4.92185   0.00341547  4.23058   
85.92     4.95512   0.00344089  4.23062   
85.93     4.98861   0.00346681  4.23065   
85.94     5.02233   0.00349325  4.23068   
85.95     5.05627   0.00352022  4.23072   
85.96     5.09045   0.00354773  4.23075   
85.97     5.12485   0.00357579  4.23079   
85.98     5.15949   0.00360442  4.23082   
85.99     5.19435   0.00363362  4.23086   
86        5.22946   0.00366341  4.2309    
86.01     5.2648    0.00369381  4.23093   
86.02     5.30037   0.00372481  4.23097   
86.03     5.33619   0.00375645  4.23101   
86.04     5.37224   0.00378873  4.23105   
86.05     5.40854   0.00382166  4.23109   
86.06     5.44508   0.00385527  4.23113   
86.07     5.48187   0.00388957  4.23117   
86.08     5.5189    0.00392456  4.23121   
86.09     5.55619   0.00396028  4.23125   
86.1      5.59372   0.00399673  4.2313    
86.11     5.63151   0.00403394  4.23134   
86.12     5.66955   0.00407191  4.23138   
86.13     5.70784   0.00411067  4.23143   
86.14     5.74639   0.00415024  4.23147   
86.15     5.7852    0.00419063  4.23152   
86.16     5.82427   0.00423187  4.23157   
86.17     5.8636    0.00427398  4.23161   
86.18     5.9032    0.00431697  4.23166   
86.19     5.94306   0.00436087  4.23171   
86.2      5.98319   0.00440569  4.23176   
86.21     6.02359   0.00445147  4.23181   
86.22     6.06426   0.00449823  4.23186   
86.23     6.1052    0.00454598  4.23191   
86.24     6.14641   0.00459476  4.23197   
86.25     6.1879    0.00464459  4.23202   
86.26     6.22967   0.00469549  4.23208   
86.27     6.27172   0.0047475   4.23213   
86.28     6.31404   0.00480064  4.23219   
86.29     6.35666   0.00485494  4.23225   
86.3      6.39955   0.00491043  4.2323    
86.31     6.44274   0.00496713  4.23236   
86.32     6.48621   0.00502509  4.23242   
86.33     6.52997   0.00508433  4.23248   
86.34     6.57403   0.00514489  4.23255   
86.35     6.61837   0.0052068   4.23261   
86.36     6.66302   0.00527009  4.23267   
86.37     6.70796   0.00533481  4.23274   
86.38     6.7532    0.00540099  4.2328    
86.39     6.79875   0.00546867  4.23287   
86.4      6.8446    0.00553789  4.23294   
86.41     6.89075   0.0056087   4.23301   
86.42     6.93721   0.00568112  4.23308   
86.43     6.98398   0.00575522  4.23315   
86.44     7.03106   0.00583103  4.23322   
86.45     7.07846   0.0059086   4.23329   
86.46     7.12617   0.00598798  4.23337   
86.47     7.17419   0.00606923  4.23345   
86.48     7.22254   0.00615238  4.23352   
86.49     7.27121   0.0062375   4.2336    
86.5      7.3202    0.00632465  4.23368   
86.51     7.36951   0.00641387  4.23376   
86.52     7.41915   0.00650523  4.23384   
86.53     7.46912   0.00659878  4.23393   
86.54     7.51943   0.0066946   4.23401   
86.55     7.57006   0.00679275  4.2341    
86.56     7.62103   0.00689329  4.23419   
86.57     7.67234   0.0069963   4.23428   
86.58     7.72399   0.00710184  4.23437   
86.59     7.77598   0.00721     4.23446   
86.6      7.82831   0.00732084  4.23455   
86.61     7.88099   0.00743445  4.23465   
86.62     7.93401   0.00755092  4.23474   
86.63     7.98739   0.00767032  4.23484   
86.64     8.04112   0.00779275  4.23494   
86.65     8.0952    0.00791829  4.23504   
86.66     8.14963   0.00804705  4.23514   
86.67     8.20443   0.00817912  4.23525   
86.68     8.25958   0.0083146   4.23535   
86.69     8.3151    0.0084536   4.23546   
86.7      8.37098   0.00859623  4.23557   
86.71     8.42722   0.0087426   4.23568   
86.72     8.48384   0.00889283  4.2358    
86.73     8.54082   0.00904704  4.23591   
86.74     8.59818   0.00920535  4.23603   
86.75     8.65591   0.00936791  4.23615   
86.76     8.71402   0.00953484  4.23627   
86.77     8.77251   0.00970628  4.23639   
86.78     8.83138   0.00988238  4.23651   
86.79     8.89063   0.0100633   4.23664   
86.8      8.95027   0.0102492   4.23677   
86.81     9.01029   0.0104402   4.2369    
86.82     9.0707    0.0106365   4.23703   
86.83     9.13151   0.0108383   4.23717   
86.84     9.1927    0.0110458   4.2373    
86.85     9.2543    0.0112591   4.23744   
86.86     9.31629   0.0114784   4.23758   
86.87     9.37867   0.011704    4.23773   
86.88     9.44147   0.0119361   4.23787   
86.89     9.50466   0.0121748   4.23802   
86.9      9.56826   0.0124205   4.23817   
86.91     9.63226   0.0126733   4.23832   
86.92     9.69668   0.0129335   4.23848   
86.93     9.76151   0.0132014   4.23863   
86.94     9.82675   0.0134772   4.23879   
86.95     9.8924    0.0137612   4.23896   
86.96     9.95847   0.0140537   4.23912   
86.97     10.025    0.014355    4.23929   
86.98     10.0919   0.0146655   4.23946   
86.99     10.1592   0.0149853   4.23963   
87        10.227    0.0153149   4.23981   
87.01     10.2951   0.0156547   4.23999   
87.02     10.3638   0.016005    4.24017   
87.03     10.4328   0.0163661   4.24035   
87.04     10.5023   0.0167386   4.24054   
87.05     10.5722   0.0171228   4.24073   
87.06     10.6425   0.0175191   4.24092   
87.07     10.7133   0.017928    4.24112   
87.08     10.7845   0.0183499   4.24132   
87.09     10.8561   0.0187855   4.24152   
87.1      10.9282   0.0192351   4.24172   
87.11     11.0007   0.0196993   4.24193   
87.12     11.0737   0.0201787   4.24214   
87.13     11.1471   0.0206739   4.24236   
87.14     11.221    0.0211854   4.24258   
87.15     11.2953   0.0217139   4.2428    
87.16     11.37     0.0222601   4.24302   
87.17     11.4452   0.0228247   4.24325   
87.18     11.5208   0.0234084   4.24348   
87.19     11.5969   0.0240119   4.24372   
87.2      11.6734   0.024636    4.24396   
87.21     11.7504   0.0252816   4.2442    
87.22     11.8278   0.0259495   4.24444   
87.23     11.9057   0.0266407   4.24469   
87.24     11.9841   0.027356    4.24495   
87.25     12.0628   0.0280965   4.24521   
87.26     12.142    0.0288632   4.24547   
87.27     12.2217   0.0296572   4.24573   
87.28     12.3018   0.0304796   4.246     
87.29     12.3824   0.0313315   4.24628   
87.3      12.4634   0.0322143   4.24655   
87.31     12.5449   0.0331292   4.24684   
87.32     12.6268   0.0340777   4.24712   
87.33     12.7091   0.035061    4.24741   
87.34     12.7919   0.0360807   4.24771   
87.35     12.8751   0.0371384   4.24801   
87.36     12.9588   0.0382356   4.24831   
87.37     13.0428   0.0393742   4.24862   
87.38     13.1273   0.0405559   4.24893   
87.39     13.2123   0.0417825   4.24925   
87.4      13.2977   0.0430562   4.24957   
87.41     13.3834   0.0443788   4.2499    
87.42     13.4696   0.0457527   4.25023   
87.43     13.5563   0.0471801   4.25056   
87.44     13.6433   0.0486634   4.25091   
87.45     13.7307   0.050205    4.25125   
87.46     13.8185   0.0518077   4.2516    
87.47     13.9067   0.0534742   4.25196   
87.48     13.9953   0.0552075   4.25232   
87.49     14.0843   0.0570105   4.25269   
87.5      14.1736   0.0588865   4.25306   
87.51     14.2633   0.0608388   4.25344   
87.52     14.3533   0.062871    4.25382   
87.53     14.4437   0.0649868   4.25421   
87.54     14.5344   0.0671902   4.2546    
87.55     14.6255   0.0694852   4.255     
87.56     14.7168   0.0718762   4.25541   
87.57     14.8084   0.0743677   4.25582   
87.58     14.9004   0.0769645   4.25623   
87.59     14.9926   0.0796717   4.25665   
87.6      15.085    0.0824944   4.25708   
87.61     15.1777   0.0854384   4.25752   
87.62     15.2706   0.0885095   4.25796   
87.63     15.3637   0.0917138   4.2584    
87.64     15.457    0.0950579   4.25885   
87.65     15.5505   0.0985485   4.25931   
87.66     15.6441   0.102193    4.25978   
87.67     15.7378   0.105999    4.26025   
87.68     15.8316   0.109974    4.26072   
87.69     15.9255   0.114127    4.26121   
87.7      16.0195   0.118466    4.2617    
87.71     16.1134   0.123001    4.26219   
87.72     16.2073   0.127743    4.26269   
87.73     16.3012   0.1327      4.2632    
87.74     16.395    0.137884    4.26372   
87.75     16.4887   0.143307    4.26424   
87.76     16.5822   0.14898     4.26477   
87.77     16.6755   0.154917    4.2653    
87.78     16.7686   0.16113     4.26584   
87.79     16.8613   0.167634    4.26639   
87.8      16.9538   0.174444    4.26694   
87.81     17.0458   0.181575    4.26751   
87.82     17.1374   0.189045    4.26807   
87.83     17.2285   0.19687     4.26865   
87.84     17.319    0.205068    4.26923   
87.85     17.4089   0.21366     4.26982   
87.86     17.4981   0.222665    4.27041   
87.87     17.5866   0.232104    4.27101   
87.88     17.6742   0.242001    4.27162   
87.89     17.7608   0.252379    4.27223   
87.9      17.8465   0.263262    4.27286   
87.91     17.931    0.274678    4.27348   
87.92     18.0144   0.286653    4.27412   
87.93     18.0965   0.299217    4.27476   
87.94     18.1772   0.312399    4.2754    
87.95     18.2563   0.326232    4.27605   
87.96     18.3339   0.34075     4.27671   
87.97     18.4097   0.355987    4.27738   
87.98     18.4837   0.371981    4.27805   
87.99     18.5556   0.388769    4.27872   
88        18.6254   0.406393    4.2794    
88.01     18.6929   0.424895    4.28009   
88.02     18.758    0.444319    4.28078   
88.03     18.8204   0.464711    4.28148   
88.04     18.8801   0.48612     4.28218   
88.05     18.9368   0.508595    4.28289   
88.06     18.9904   0.53219     4.2836    
88.07     19.0407   0.556959    4.28431   
88.08     19.0874   0.582958    4.28503   
88.09     19.1304   0.610247    4.28576   
88.1      19.1694   0.638886    4.28648   
88.11     19.2042   0.668938    4.28721   
88.12     19.2346   0.700469    4.28794   
88.13     19.2603   0.733545    4.28868   
88.14     19.2811   0.768235    4.28941   
88.15     19.2967   0.80461     4.29015   
88.16     19.3069   0.842743    4.29089   
88.17     19.3113   0.882706    4.29163   
88.18     19.3097   0.924576    4.29237   
88.19     19.3019   0.968427    4.29311   
88.2      19.2875   1.01434     4.29385   
88.21     19.2662   1.06238     4.29459   
88.22     19.2377   1.11264     4.29532   
88.23     19.2017   1.16519     4.29606   
88.24     19.158    1.2201      4.29679   
88.25     19.1061   1.27746     4.29752   
88.26     19.0459   1.33732     4.29825   
88.27     18.977    1.39977     4.29897   
88.28     18.8992   1.46486     4.29968   
88.29     18.8121   1.53267     4.3004    
88.3      18.7154   1.60324     4.3011    
88.31     18.609    1.67663     4.3018    
88.32     18.4926   1.75289     4.3025    
88.33     18.3659   1.83204     4.30318   
88.34     18.2288   1.91413     4.30386   
88.35     18.081    1.99916     4.30453   
88.36     17.9226   2.08716     4.3052    
88.37     17.7532   2.1781      4.30585   
88.38     17.5728   2.27198     4.30649   
88.39     17.3815   2.36877     4.30713   
88.4      17.1792   2.46842     4.30776   
88.41     16.9659   2.57088     4.30838   
88.42     16.7417   2.67607     4.30898   
88.43     16.5068   2.78389     4.30958   
88.44     16.2613   2.89424     4.31017   
88.45     16.0055   3.00699     4.31075   
88.46     15.7398   3.12199     4.31132   
88.47     15.4643   3.23909     4.31188   
88.48     15.1796   3.3581      4.31244   
88.49     14.886    3.47882     4.31298   
88.5      14.5842   3.60105     4.31352   
88.51     14.2746   3.72455     4.31406   
88.52     13.9579   3.84908     4.31458   
88.53     13.6347   3.97438     4.31511   
88.54     13.3057   4.1002      4.31562   
88.55     12.9715   4.22624     4.31614   
88.56     12.6331   4.35224     4.31665   
88.57     12.2911   4.4779      4.31716   
88.58     11.9464   4.60294     4.31767   
88.59     11.5997   4.72705     4.31818   
88.6      11.2518   4.84996     4.31869   
88.61     10.9037   4.97137     4.3192    
88.62     10.556    5.09101     4.31972   
88.63     10.2096   5.20862     4.32024   
88.64     9.86516   5.32392     4.32077   
88.65     9.52353   5.43668     4.3213    
88.66     9.18538   5.54667     4.32184   
88.67     8.85138   5.65366     4.32239   
88.68     8.52215   5.75748     4.32295   
88.69     8.19828   5.85793     4.32351   
88.7      7.88032   5.95487     4.32408   
88.71     7.56875   6.04814     4.32467   
88.72     7.264     6.13764     4.32526   
88.73     6.96647   6.22326     4.32586   
88.74     6.67648   6.30494     4.32648   
88.75     6.39433   6.3826      4.3271    
88.76     6.12023   6.45621     4.32774   
88.77     5.85438   6.52576     4.32838   
88.78     5.59691   6.59123     4.32904   
88.79     5.34791   6.65265     4.3297    
88.8      5.10743   6.71003     4.33038   
88.81     4.87549   6.76342     4.33106   
88.82     4.65206   6.81288     4.33176   
88.83     4.43707   6.85847     4.33246   
88.84     4.23045   6.90026     4.33317   
88.85     4.03207   6.93835     4.33389   
88.86     3.8418    6.97282     4.33461   
88.87     3.65948   7.00378     4.33535   
88.88     3.48493   7.03132     4.33608   
88.89     3.31796   7.05557     4.33683   
