Total states: 66001
Time      Preys     Predators   H         
11.19     5.07352   8.68533     -2.40979  
11.191    5.07419   8.68106     -2.40979  
11.192    5.07486   8.67678     -2.40979  
11.193    5.07553   8.67251     -2.40979  
11.194    5.0762    8.66824     -2.40978  
11.195    5.07688   8.66397     -2.40978  
11.196    5.07756   8.6597      -2.40978  
11.197    5.07824   8.65544     -2.40978  
11.198    5.07892   8.65118     -2.40978  
11.199    5.07961   8.64692     -2.40978  
11.2      5.08029   8.64267     -2.40978  
11.201    5.08098   8.63842     -2.40978  
11.202    5.08167   8.63417     -2.40978  
11.203    5.08237   8.62992     -2.40978  
11.204    5.08306   8.62568     -2.40978  
11.205    5.08376   8.62143     -2.40978  
11.206    5.08446   8.6172      -2.40978  
11.207    5.08517   8.61296     -2.40978  
11.208    5.08587   8.60873     -2.40978  
11.209    5.08658   8.6045      -2.40978  
11.21     5.08729   8.60027     -2.40978  
11.211    5.088     8.59604     -2.40978  
11.212    5.08872   8.59182     -2.40978  
11.213    5.08943   8.5876      -2.40978  
11.214    5.09015   8.58339     -2.40978  
11.215    5.09087   8.57917     -2.40978  
11.216    5.0916    8.57496     -2.40978  
11.217    5.09232   8.57075     -2.40978  
11.218    5.09305   8.56654     -2.40978  
11.219    5.09378   8.56234     -2.40978  
11.22     5.09451   8.55814     -2.40978  
11.221    5.09525   8.55394     -2.40978  
11.222    5.09598   8.54975     -2.40978  
11.223    5.09672   8.54555     -2.40978  
11.224    5.09746   8.54136     -2.40978  
11.225    5.09821   8.53718     -2.40978  
11.226    5.09895   8.53299     -2.40978  
11.227    5.0997    8.52881     -2.40978  
11.228    5.10045   8.52463     -2.40978  
11.229    5.1012    8.52045     -2.40978  
11.23     5.10196   8.51628     -2.40978  
11.231    5.10272   8.51211     -2.40978  
11.232    5.10347   8.50794     -2.40978  
11.233    5.10424   8.50377     -2.40978  
11.234    5.105     8.49961     -2.40978  
11.235    5.10577   8.49545     -2.40978  
11.236    5.10653   8.49129     -2.40978  
11.237    5.1073    8.48714     -2.40978  
11.238    5.10808   8.48298     -2.40978  
11.239    5.10885   8.47883     -2.40978  
11.24     5.10963   8.47469     -2.40978  
11.241    5.11041   8.47054     -2.40978  
11.242    5.11119   8.4664      -2.40978  
11.243    5.11197   8.46226     -2.40978  
11.244    5.11276   8.45812     -2.40978  
11.245    5.11355   8.45399     -2.40978  
11.246    5.11434   8.44986     -2.40978  
11.247    5.11513   8.44573     -2.40978  
11.248    5.11593   8.44161     -2.40978  
11.249    5.11672   8.43748     -2.40978  
11.25     5.11752   8.43336     -2.40978  
11.251    5.11833   8.42925     -2.40978  
11.252    5.11913   8.42513     -2.40978  
11.253    5.11994   8.42102     -2.40978  
11.254    5.12074   8.41691     -2.40978  
11.255    5.12155   8.4128      -2.40978  
11.256    5.12237   8.4087      -2.40978  
11.257    5.12318   8.4046      -2.40978  
11.258    5.124     8.4005      -2.40978  
11.259    5.12482   8.3964      -2.40978  
11.26     5.12564   8.39231     -2.40978  
11.261    5.12647   8.38822     -2.40978  
11.262    5.12729   8.38413     -2.40978  
11.263    5.12812   8.38004     -2.40978  
11.264    5.12895   8.37596     -2.40978  
11.265    5.12978   8.37188     -2.40978  
11.266    5.13062   8.3678      -2.40978  
11.267    5.13146   8.36373     -2.40978  
11.268    5.1323    8.35966     -2.40978  
11.269    5.13314   8.35559     -2.40978  
11.27     5.13398   8.35152     -2.40977  
11.271    5.13483   8.34746     -2.40977  
11.272    5.13568   8.3434      -2.40977  
11.273    5.13653   8.33934     -2.40977  
11.274    5.13738   8.33528     -2.40977  
11.275    5.13824   8.33123     -2.40977  
11.276    5.13909   8.32718     -2.40977  
11.277    5.13995   8.32313     -2.40977  
11.278    5.14082   8.31909     -2.40977  
11.279    5.14168   8.31504     -2.40977  
11.28     5.14255   8.311       -2.40977  
11.281    5.14341   8.30697     -2.40977  
11.282    5.14429   8.30293     -2.40977  
11.283    5.14516   8.2989      -2.40977  
11.284    5.14603   8.29487     -2.40977  
11.285    5.14691   8.29085     -2.40977  
11.286    5.14779   8.28682     -2.40977  
11.287    5.14867   8.2828      -2.40977  
11.288    5.14956   8.27878     -2.40977  
11.289    5.15044   8.27477     -2.40977  
11.29     5.15133   8.27075     -2.40977  
11.291    5.15222   8.26674     -2.40977  
11.292    5.15312   8.26274     -2.40977  
11.293    5.15401   8.25873     -2.40977  
11.294    5.15491   8.25473     -2.40977  
11.295    5.15581   8.25073     -2.40977  
11.296    5.15671   8.24673     -2.40977  
11.297    5.15761   8.24274     -2.40977  
11.298    5.15852   8.23875     -2.40977  
11.299    5.15943   8.23476     -2.40977  
11.3      5.16034   8.23077     -2.40977  
11.301    5.16125   8.22679     -2.40977  
11.302    5.16217   8.22281     -2.40977  
11.303    5.16308   8.21883     -2.40977  
11.304    5.164     8.21486     -2.40977  
11.305    5.16493   8.21088     -2.40977  
11.306    5.16585   8.20691     -2.40977  
11.307    5.16678   8.20295     -2.40977  
11.308    5.16771   8.19898     -2.40977  
11.309    5.16864   8.19502     -2.40977  
11.31     5.16957   8.19106     -2.40977  
11.311    5.1705    8.1871      -2.40977  
11.312    5.17144   8.18315     -2.40977  
11.313    5.17238   8.1792      -2.40977  
11.314    5.17332   8.17525     -2.40977  
11.315    5.17427   8.1713      -2.40977  
11.316    5.17521   8.16736     -2.40977  
11.317    5.17616   8.16342     -2.40977  
11.318    5.17711   8.15948     -2.40977  
11.319    5.17806   8.15555     -2.40977  
11.32     5.17902   8.15161     -2.40977  
11.321    5.17998   8.14768     -2.40977  
11.322    5.18094   8.14376     -2.40977  
11.323    5.1819    8.13983     -2.40977  
11.324    5.18286   8.13591     -2.40977  
11.325    5.18383   8.13199     -2.40977  
11.326    5.1848    8.12807     -2.40977  
11.327    5.18577   8.12416     -2.40977  
11.328    5.18674   8.12025     -2.40977  
11.329    5.18772   8.11634     -2.40977  
11.33     5.18869   8.11243     -2.40977  
11.331    5.18967   8.10853     -2.40977  
11.332    5.19065   8.10463     -2.40977  
11.333    5.19164   8.10073     -2.40977  
11.334    5.19262   8.09684     -2.40977  
11.335    5.19361   8.09295     -2.40977  
11.336    5.1946    8.08906     -2.40977  
11.337    5.19559   8.08517     -2.40977  
11.338    5.19659   8.08128     -2.40977  
11.339    5.19759   8.0774      -2.40977  
11.34     5.19859   8.07352     -2.40977  
11.341    5.19959   8.06965     -2.40977  
11.342    5.20059   8.06577     -2.40977  
11.343    5.2016    8.0619      -2.40977  
11.344    5.2026    8.05803     -2.40977  
11.345    5.20362   8.05417     -2.40977  
11.346    5.20463   8.05031     -2.40976  
11.347    5.20564   8.04644     -2.40976  
11.348    5.20666   8.04259     -2.40976  
11.349    5.20768   8.03873     -2.40976  
11.35     5.2087    8.03488     -2.40976  
11.351    5.20972   8.03103     -2.40976  
11.352    5.21075   8.02718     -2.40976  
11.353    5.21178   8.02334     -2.40976  
11.354    5.21281   8.0195      -2.40976  
11.355    5.21384   8.01566     -2.40976  
11.356    5.21487   8.01182     -2.40976  
11.357    5.21591   8.00799     -2.40976  
11.358    5.21695   8.00416     -2.40976  
11.359    5.21799   8.00033     -2.40976  
11.36     5.21903   7.9965      -2.40976  
11.361    5.22008   7.99268     -2.40976  
11.362    5.22113   7.98886     -2.40976  
11.363    5.22218   7.98504     -2.40976  
11.364    5.22323   7.98123     -2.40976  
11.365    5.22429   7.97741     -2.40976  
11.366    5.22534   7.9736      -2.40976  
11.367    5.2264    7.9698      -2.40976  
11.368    5.22746   7.96599     -2.40976  
11.369    5.22853   7.96219     -2.40976  
11.37     5.22959   7.95839     -2.40976  
11.371    5.23066   7.95459     -2.40976  
11.372    5.23173   7.9508      -2.40976  
11.373    5.2328    7.94701     -2.40976  
11.374    5.23387   7.94322     -2.40976  
11.375    5.23495   7.93943     -2.40976  
11.376    5.23603   7.93565     -2.40976  
11.377    5.23711   7.93187     -2.40976  
11.378    5.23819   7.92809     -2.40976  
11.379    5.23928   7.92432     -2.40976  
11.38     5.24037   7.92055     -2.40976  
11.381    5.24146   7.91678     -2.40976  
11.382    5.24255   7.91301     -2.40976  
11.383    5.24364   7.90924     -2.40976  
11.384    5.24474   7.90548     -2.40976  
11.385    5.24584   7.90172     -2.40976  
11.386    5.24694   7.89797     -2.40976  
11.387    5.24804   7.89421     -2.40976  
11.388    5.24915   7.89046     -2.40976  
11.389    5.25025   7.88671     -2.40976  
11.39     5.25136   7.88297     -2.40976  
11.391    5.25247   7.87922     -2.40976  
11.392    5.25359   7.87548     -2.40976  
11.393    5.2547    7.87174     -2.40976  
11.394    5.25582   7.86801     -2.40976  
11.395    5.25694   7.86428     -2.40976  
11.396    5.25807   7.86055     -2.40976  
11.397    5.25919   7.85682     -2.40976  
11.398    5.26032   7.85309     -2.40976  
11.399    5.26145   7.84937     -2.40976  
11.4      5.26258   7.84565     -2.40976  
11.401    5.26371   7.84194     -2.40976  
11.402    5.26485   7.83822     -2.40976  
11.403    5.26599   7.83451     -2.40976  
11.404    5.26713   7.8308      -2.40976  
11.405    5.26827   7.82709     -2.40976  
11.406    5.26941   7.82339     -2.40976  
11.407    5.27056   7.81969     -2.40976  
11.408    5.27171   7.81599     -2.40976  
11.409    5.27286   7.8123      -2.40976  
11.41     5.27402   7.8086      -2.40976  
11.411    5.27517   7.80491     -2.40976  
11.412    5.27633   7.80123     -2.40976  
11.413    5.27749   7.79754     -2.40976  
11.414    5.27865   7.79386     -2.40976  
11.415    5.27982   7.79018     -2.40976  
11.416    5.28098   7.7865      -2.40976  
11.417    5.28215   7.78283     -2.40976  
11.418    5.28332   7.77915     -2.40976  
11.419    5.2845    7.77549     -2.40976  
11.42     5.28567   7.77182     -2.40975  
11.421    5.28685   7.76816     -2.40975  
11.422    5.28803   7.76449     -2.40975  
11.423    5.28921   7.76084     -2.40975  
11.424    5.2904    7.75718     -2.40975  
11.425    5.29158   7.75353     -2.40975  
11.426    5.29277   7.74988     -2.40975  
11.427    5.29396   7.74623     -2.40975  
11.428    5.29516   7.74258     -2.40975  
11.429    5.29635   7.73894     -2.40975  
11.43     5.29755   7.7353      -2.40975  
11.431    5.29875   7.73166     -2.40975  
11.432    5.29995   7.72803     -2.40975  
11.433    5.30115   7.72439     -2.40975  
11.434    5.30236   7.72076     -2.40975  
11.435    5.30357   7.71714     -2.40975  
11.436    5.30478   7.71351     -2.40975  
11.437    5.30599   7.70989     -2.40975  
11.438    5.30721   7.70627     -2.40975  
11.439    5.30843   7.70266     -2.40975  
11.44     5.30964   7.69904     -2.40975  
11.441    5.31087   7.69543     -2.40975  
11.442    5.31209   7.69182     -2.40975  
11.443    5.31332   7.68822     -2.40975  
11.444    5.31454   7.68461     -2.40975  
11.445    5.31578   7.68101     -2.40975  
11.446    5.31701   7.67742     -2.40975  
11.447    5.31824   7.67382     -2.40975  
11.448    5.31948   7.67023     -2.40975  
11.449    5.32072   7.66664     -2.40975  
11.45     5.32196   7.66305     -2.40975  
11.451    5.3232    7.65947     -2.40975  
11.452    5.32445   7.65588     -2.40975  
11.453    5.3257    7.6523      -2.40975  
11.454    5.32695   7.64873     -2.40975  
11.455    5.3282    7.64515     -2.40975  
11.456    5.32946   7.64158     -2.40975  
11.457    5.33071   7.63801     -2.40975  
11.458    5.33197   7.63445     -2.40975  
11.459    5.33323   7.63088     -2.40975  
11.46     5.3345    7.62732     -2.40975  
11.461    5.33576   7.62376     -2.40975  
11.462    5.33703   7.62021     -2.40975  
11.463    5.3383    7.61665     -2.40975  
11.464    5.33957   7.6131      -2.40975  
11.465    5.34085   7.60955     -2.40975  
11.466    5.34212   7.60601     -2.40975  
11.467    5.3434    7.60247     -2.40975  
11.468    5.34468   7.59893     -2.40975  
11.469    5.34597   7.59539     -2.40975  
11.47     5.34725   7.59185     -2.40975  
11.471    5.34854   7.58832     -2.40975  
11.472    5.34983   7.58479     -2.40975  
11.473    5.35112   7.58126     -2.40975  
11.474    5.35242   7.57774     -2.40975  
11.475    5.35371   7.57422     -2.40975  
11.476    5.35501   7.5707      -2.40975  
11.477    5.35631   7.56718     -2.40975  
11.478    5.35762   7.56367     -2.40975  
11.479    5.35892   7.56016     -2.40975  
11.48     5.36023   7.55665     -2.40975  
11.481    5.36154   7.55314     -2.40975  
11.482    5.36285   7.54964     -2.40975  
11.483    5.36416   7.54614     -2.40975  
11.484    5.36548   7.54264     -2.40975  
11.485    5.3668    7.53914     -2.40975  
11.486    5.36812   7.53565     -2.40975  
11.487    5.36944   7.53216     -2.40975  
11.488    5.37077   7.52867     -2.40975  
11.489    5.3721    7.52519     -2.40975  
11.49     5.37342   7.5217      -2.40975  
11.491    5.37476   7.51822     -2.40975  
11.492    5.37609   7.51475     -2.40975  
11.493    5.37743   7.51127     -2.40974  
11.494    5.37876   7.5078      -2.40974  
11.495    5.38011   7.50433     -2.40974  
11.496    5.38145   7.50086     -2.40974  
11.497    5.38279   7.4974      -2.40974  
11.498    5.38414   7.49394     -2.40974  
11.499    5.38549   7.49048     -2.40974  
11.5      5.38684   7.48702     -2.40974  
11.501    5.38819   7.48357     -2.40974  
11.502    5.38955   7.48012     -2.40974  
11.503    5.39091   7.47667     -2.40974  
11.504    5.39227   7.47322     -2.40974  
11.505    5.39363   7.46978     -2.40974  
11.506    5.395     7.46634     -2.40974  
11.507    5.39636   7.4629      -2.40974  
11.508    5.39773   7.45946     -2.40974  
11.509    5.3991    7.45603     -2.40974  
11.51     5.40048   7.4526      -2.40974  
11.511    5.40185   7.44917     -2.40974  
11.512    5.40323   7.44575     -2.40974  
11.513    5.40461   7.44232     -2.40974  
11.514    5.40599   7.4389      -2.40974  
11.515    5.40738   7.43549     -2.40974  
11.516    5.40876   7.43207     -2.40974  
11.517    5.41015   7.42866     -2.40974  
11.518    5.41154   7.42525     -2.40974  
11.519    5.41294   7.42184     -2.40974  
11.52     5.41433   7.41844     -2.40974  
11.521    5.41573   7.41504     -2.40974  
11.522    5.41713   7.41164     -2.40974  
11.523    5.41853   7.40824     -2.40974  
11.524    5.41994   7.40485     -2.40974  
11.525    5.42134   7.40146     -2.40974  
11.526    5.42275   7.39807     -2.40974  
11.527    5.42416   7.39468     -2.40974  
11.528    5.42558   7.3913      -2.40974  
11.529    5.42699   7.38792     -2.40974  
11.53     5.42841   7.38454     -2.40974  
11.531    5.42983   7.38116     -2.40974  
11.532    5.43125   7.37779     -2.40974  
11.533    5.43268   7.37442     -2.40974  
11.534    5.4341    7.37105     -2.40974  
11.535    5.43553   7.36768     -2.40974  
11.536    5.43696   7.36432     -2.40974  
11.537    5.43839   7.36096     -2.40974  
11.538    5.43983   7.3576      -2.40974  
11.539    5.44127   7.35425     -2.40974  
11.54     5.44271   7.35089     -2.40974  
11.541    5.44415   7.34754     -2.40974  
11.542    5.44559   7.3442      -2.40974  
11.543    5.44704   7.34085     -2.40974  
11.544    5.44849   7.33751     -2.40974  
11.545    5.44994   7.33417     -2.40974  
11.546    5.45139   7.33083     -2.40974  
11.547    5.45285   7.3275      -2.40974  
11.548    5.4543    7.32417     -2.40974  
11.549    5.45576   7.32084     -2.40974  
11.55     5.45722   7.31751     -2.40974  
11.551    5.45869   7.31419     -2.40974  
11.552    5.46015   7.31087     -2.40974  
11.553    5.46162   7.30755     -2.40974  
11.554    5.46309   7.30423     -2.40974  
11.555    5.46457   7.30092     -2.40974  
11.556    5.46604   7.2976      -2.40974  
11.557    5.46752   7.2943      -2.40974  
11.558    5.469     7.29099     -2.40974  
11.559    5.47048   7.28769     -2.40974  
11.56     5.47196   7.28439     -2.40974  
11.561    5.47345   7.28109     -2.40974  
11.562    5.47494   7.27779     -2.40974  
11.563    5.47643   7.2745      -2.40974  
11.564    5.47792   7.27121     -2.40974  
11.565    5.47941   7.26792     -2.40973  
11.566    5.48091   7.26463     -2.40973  
11.567    5.48241   7.26135     -2.40973  
11.568    5.48391   7.25807     -2.40973  
11.569    5.48542   7.25479     -2.40973  
